timestamp,attraction_id,name,city,category,popularity_score,estimated_capacity,hour,day_of_week,weather,holiday_flag,event_flag,historical_crowd_score,indoor_outdoor,temperature,rain_flag,crowd_score
2026-03-23 11:00:00,DN016,Làng nước mắm Nam Ô,Đà Nẵng,làng nghề,49,900,11,Monday,nắng nhẹ,0,0,27.0,indoor,29,0,23
2026-03-23 12:00:00,DN016,Làng nước mắm Nam Ô,Đà Nẵng,làng nghề,49,900,12,Monday,nắng nhẹ,0,0,23.0,indoor,29,0,22
2026-03-23 13:00:00,DN016,Làng nước mắm Nam Ô,Đà Nẵng,làng nghề,49,900,13,Monday,nắng nhẹ,0,0,22.0,indoor,29,0,29
2026-03-23 14:00:00,DN016,Làng nước mắm Nam Ô,Đà Nẵng,làng nghề,49,900,14,Monday,nắng nhẹ,0,0,29.0,indoor,29,0,23
2026-03-23 15:00:00,DN016,Làng nước mắm Nam Ô,Đà Nẵng,làng nghề,49,900,15,Monday,nắng nhẹ,0,0,23.0,indoor,29,0,25
2026-03-23 16:00:00,DN016,Làng nước mắm Nam Ô,Đà Nẵng,làng nghề,49,900,16,Monday,nắng nhẹ,0,0,25.0,indoor,29,0,18
2026-03-23 17:00:00,DN016,Làng nước mắm Nam Ô,Đà Nẵng,làng nghề,49,900,17,Monday,nắng nhẹ,0,0,18.0,indoor,29,0,22
2026-03-23 18:00:00,DN016,Làng nước mắm Nam Ô,Đà Nẵng,làng nghề,49,900,18,Monday,nắng nhẹ,0,0,22.0,indoor,29,0,17
2026-03-23 19:00:00,DN016,Làng nước mắm Nam Ô,Đà Nẵng,làng nghề,49,900,19,Monday,nắng nhẹ,0,0,17.0,indoor,29,0,21
2026-03-23 20:00:00,DN016,Làng nước mắm Nam Ô,Đà Nẵng,làng nghề,49,900,20,Monday,nắng nhẹ,0,0,21.0,indoor,29,0,25
2026-03-23 21:00:00,DN016,Làng nước mắm Nam Ô,Đà Nẵng,làng nghề,49,900,21,Monday,nắng nhẹ,0,0,25.0,indoor,29,0,19
2026-03-17 06:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,6,Tuesday,nắng nhẹ,0,0,49.0,outdoor,28,0,49
2026-03-17 07:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,7,Tuesday,nắng nhẹ,0,0,49.0,outdoor,28,0,52
2026-03-17 08:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,8,Tuesday,nắng nhẹ,0,0,52.0,outdoor,28,0,56
2026-03-17 09:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,9,Tuesday,nắng nhẹ,0,0,56.0,outdoor,28,0,43
2026-03-17 10:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,10,Tuesday,nắng nhẹ,0,0,43.0,outdoor,28,0,34
2026-03-17 11:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,11,Tuesday,nắng nhẹ,0,0,34.0,outdoor,28,0,44
2026-03-17 12:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,12,Tuesday,nắng nhẹ,0,0,44.0,outdoor,28,0,38
2026-03-17 13:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,13,Tuesday,nắng nhẹ,0,0,38.0,outdoor,28,0,33
2026-03-17 14:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,14,Tuesday,nắng nhẹ,0,0,33.0,outdoor,28,0,37
2026-03-17 15:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,15,Tuesday,nắng nhẹ,0,0,37.0,outdoor,28,0,48
2026-03-17 16:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,16,Tuesday,nắng nhẹ,0,0,48.0,outdoor,28,0,57
2026-03-17 17:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,17,Tuesday,nắng nhẹ,0,0,57.0,outdoor,28,0,46
2026-03-17 18:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,18,Tuesday,nắng nhẹ,0,0,46.0,outdoor,28,0,41
2026-03-17 19:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,19,Tuesday,nắng nhẹ,0,0,41.0,outdoor,28,0,40
2026-03-17 20:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,20,Tuesday,nắng nhẹ,0,0,40.0,outdoor,28,0,38
2026-03-17 21:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,21,Tuesday,nắng nhẹ,0,0,38.0,outdoor,28,0,34
2026-03-18 06:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,6,Wednesday,nắng đẹp,0,0,34.0,outdoor,30,0,58
2026-03-18 07:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,7,Wednesday,nắng đẹp,0,0,58.0,outdoor,30,0,51
2026-03-18 08:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,8,Wednesday,nắng đẹp,0,0,51.0,outdoor,30,0,54
2026-03-18 09:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,9,Wednesday,nắng đẹp,0,0,54.0,outdoor,30,0,33
2026-03-18 10:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,10,Wednesday,nắng đẹp,0,0,33.0,outdoor,30,0,34
2026-03-18 11:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,11,Wednesday,nắng đẹp,0,0,34.0,outdoor,30,0,45
2026-03-18 12:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,12,Wednesday,nắng đẹp,0,0,45.0,outdoor,30,0,45
2026-03-18 13:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,13,Wednesday,nắng đẹp,0,0,45.0,outdoor,30,0,43
2026-03-18 14:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,14,Wednesday,nắng đẹp,0,0,43.0,outdoor,30,0,43
2026-03-18 15:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,15,Wednesday,nắng đẹp,0,0,43.0,outdoor,30,0,53
2026-03-18 16:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,16,Wednesday,nắng đẹp,0,0,53.0,outdoor,30,0,59
2026-03-18 17:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,17,Wednesday,nắng đẹp,0,0,59.0,outdoor,30,0,50
2026-03-18 18:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,18,Wednesday,nắng đẹp,0,0,50.0,outdoor,30,0,44
2026-03-18 19:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,19,Wednesday,nắng đẹp,0,0,44.0,outdoor,30,0,46
2026-03-18 20:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,20,Wednesday,nắng đẹp,0,0,46.0,outdoor,30,0,46
2026-03-18 21:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,21,Wednesday,nắng đẹp,0,0,46.0,outdoor,30,0,40
2026-03-19 06:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,6,Thursday,nhiều mây,0,0,40.0,outdoor,29,0,56
2026-03-19 07:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,7,Thursday,nhiều mây,0,0,56.0,outdoor,29,0,49
2026-03-19 08:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,8,Thursday,nhiều mây,0,0,49.0,outdoor,29,0,46
2026-03-19 09:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,9,Thursday,nhiều mây,0,0,46.0,outdoor,29,0,44
2026-03-19 10:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,10,Thursday,nhiều mây,0,0,44.0,outdoor,29,0,34
2026-03-19 11:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,11,Thursday,nhiều mây,0,0,34.0,outdoor,29,0,43
2026-03-19 12:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,12,Thursday,nhiều mây,0,0,43.0,outdoor,29,0,40
2026-03-19 13:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,13,Thursday,nhiều mây,0,0,40.0,outdoor,29,0,44
2026-03-19 14:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,14,Thursday,nhiều mây,0,0,44.0,outdoor,29,0,34
2026-03-19 15:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,15,Thursday,nhiều mây,0,0,34.0,outdoor,29,0,53
2026-03-19 16:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,16,Thursday,nhiều mây,0,0,53.0,outdoor,29,0,54
2026-03-19 17:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,17,Thursday,nhiều mây,0,0,54.0,outdoor,29,0,48
2026-03-19 18:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,18,Thursday,nhiều mây,0,0,48.0,outdoor,29,0,37
2026-03-19 19:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,19,Thursday,nhiều mây,0,0,37.0,outdoor,29,0,37
2026-03-19 20:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,20,Thursday,nhiều mây,0,0,37.0,outdoor,29,0,38
2026-03-19 21:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,21,Thursday,nhiều mây,0,0,38.0,outdoor,29,0,38
2026-03-20 06:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,6,Friday,mưa nhẹ,0,0,38.0,outdoor,26,1,44
2026-03-20 07:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,7,Friday,mưa nhẹ,0,0,44.0,outdoor,26,1,38
2026-03-20 08:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,8,Friday,mưa nhẹ,0,0,38.0,outdoor,26,1,37
2026-03-20 09:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,9,Friday,mưa nhẹ,0,0,37.0,outdoor,26,1,21
2026-03-20 10:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,10,Friday,mưa nhẹ,0,0,21.0,outdoor,26,1,21
2026-03-20 11:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,11,Friday,mưa nhẹ,0,0,21.0,outdoor,26,1,31
2026-03-20 12:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,12,Friday,mưa nhẹ,0,0,31.0,outdoor,26,1,27
2026-03-20 13:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,13,Friday,mưa nhẹ,0,0,27.0,outdoor,26,1,27
2026-03-20 14:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,14,Friday,mưa nhẹ,0,0,27.0,outdoor,26,1,31
2026-03-20 15:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,15,Friday,mưa nhẹ,0,0,31.0,outdoor,26,1,37
2026-03-20 16:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,16,Friday,mưa nhẹ,0,0,37.0,outdoor,26,1,34
2026-03-20 17:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,17,Friday,mưa nhẹ,0,0,34.0,outdoor,26,1,35
2026-03-20 18:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,18,Friday,mưa nhẹ,0,1,35.0,outdoor,26,1,30
2026-03-20 19:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,19,Friday,mưa nhẹ,0,1,30.0,outdoor,26,1,29
2026-03-20 20:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,20,Friday,mưa nhẹ,0,1,29.0,outdoor,26,1,28
2026-03-20 21:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,21,Friday,mưa nhẹ,0,1,28.0,outdoor,26,1,26
2026-03-21 06:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,6,Saturday,nắng đẹp,1,0,26.0,outdoor,31,0,68
2026-03-21 07:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,7,Saturday,nắng đẹp,1,0,68.0,outdoor,31,0,60
2026-03-21 08:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,8,Saturday,nắng đẹp,1,0,60.0,outdoor,31,0,65
2026-03-21 09:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,9,Saturday,nắng đẹp,1,0,65.0,outdoor,31,0,46
2026-03-21 10:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,10,Saturday,nắng đẹp,1,0,46.0,outdoor,31,0,52
2026-03-21 11:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,11,Saturday,nắng đẹp,1,0,52.0,outdoor,31,0,51
2026-03-21 12:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,12,Saturday,nắng đẹp,1,0,51.0,outdoor,31,0,57
2026-03-21 13:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,13,Saturday,nắng đẹp,1,0,57.0,outdoor,31,0,49
2026-03-21 14:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,14,Saturday,nắng đẹp,1,0,49.0,outdoor,31,0,50
2026-03-21 15:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,15,Saturday,nắng đẹp,1,0,50.0,outdoor,31,0,60
2026-03-21 16:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,16,Saturday,nắng đẹp,1,0,60.0,outdoor,31,0,71
2026-03-21 17:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,17,Saturday,nắng đẹp,1,0,71.0,outdoor,31,0,64
2026-03-21 18:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,18,Saturday,nắng đẹp,1,1,64.0,outdoor,31,0,56
2026-03-21 19:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,19,Saturday,nắng đẹp,1,1,56.0,outdoor,31,0,48
2026-03-21 20:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,20,Saturday,nắng đẹp,1,1,48.0,outdoor,31,0,54
2026-03-21 21:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,21,Saturday,nắng đẹp,1,1,54.0,outdoor,31,0,50
2026-03-22 06:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,6,Sunday,mưa rào,1,0,50.0,outdoor,27,1,44
2026-03-22 07:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,7,Sunday,mưa rào,1,0,44.0,outdoor,27,1,54
2026-03-22 08:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,8,Sunday,mưa rào,1,0,54.0,outdoor,27,1,55
2026-03-22 09:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,9,Sunday,mưa rào,1,0,55.0,outdoor,27,1,42
2026-03-22 10:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,10,Sunday,mưa rào,1,0,42.0,outdoor,27,1,35
2026-03-22 11:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,11,Sunday,mưa rào,1,0,35.0,outdoor,27,1,40
2026-03-22 12:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,12,Sunday,mưa rào,1,0,40.0,outdoor,27,1,36
2026-03-22 13:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,13,Sunday,mưa rào,1,0,36.0,outdoor,27,1,34
2026-03-22 14:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,14,Sunday,mưa rào,1,0,34.0,outdoor,27,1,37
2026-03-22 15:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,15,Sunday,mưa rào,1,0,37.0,outdoor,27,1,53
2026-03-22 16:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,16,Sunday,mưa rào,1,0,53.0,outdoor,27,1,50
2026-03-22 17:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,17,Sunday,mưa rào,1,0,50.0,outdoor,27,1,46
2026-03-22 18:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,18,Sunday,mưa rào,1,0,46.0,outdoor,27,1,42
2026-03-22 19:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,19,Sunday,mưa rào,1,0,42.0,outdoor,27,1,31
2026-03-22 20:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,20,Sunday,mưa rào,1,0,31.0,outdoor,27,1,34
2026-03-22 21:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,21,Sunday,mưa rào,1,0,34.0,outdoor,27,1,31
2026-03-23 06:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,6,Monday,nắng nhẹ,0,0,31.0,outdoor,29,0,46
2026-03-23 07:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,7,Monday,nắng nhẹ,0,0,46.0,outdoor,29,0,47
2026-03-23 08:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,8,Monday,nắng nhẹ,0,0,47.0,outdoor,29,0,51
2026-03-23 09:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,9,Monday,nắng nhẹ,0,0,51.0,outdoor,29,0,41
2026-03-23 10:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,10,Monday,nắng nhẹ,0,0,41.0,outdoor,29,0,41
2026-03-23 11:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,11,Monday,nắng nhẹ,0,0,41.0,outdoor,29,0,35
2026-03-23 12:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,12,Monday,nắng nhẹ,0,0,35.0,outdoor,29,0,37
2026-03-23 13:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,13,Monday,nắng nhẹ,0,0,37.0,outdoor,29,0,41
2026-03-23 14:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,14,Monday,nắng nhẹ,0,0,41.0,outdoor,29,0,41
2026-03-23 15:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,15,Monday,nắng nhẹ,0,0,41.0,outdoor,29,0,56
2026-03-23 16:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,16,Monday,nắng nhẹ,0,0,56.0,outdoor,29,0,50
2026-03-23 17:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,17,Monday,nắng nhẹ,0,0,50.0,outdoor,29,0,50
2026-03-23 18:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,18,Monday,nắng nhẹ,0,0,50.0,outdoor,29,0,37
2026-03-23 19:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,19,Monday,nắng nhẹ,0,0,37.0,outdoor,29,0,34
2026-03-23 20:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,20,Monday,nắng nhẹ,0,0,34.0,outdoor,29,0,36
2026-03-23 21:00:00,DN017,Ghềnh Bàng,Đà Nẵng,thiên nhiên,58,1100,21,Monday,nắng nhẹ,0,0,36.0,outdoor,29,0,41
2026-03-17 06:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,6,Tuesday,nắng nhẹ,0,0,41.0,outdoor,28,0,41
2026-03-17 07:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,7,Tuesday,nắng nhẹ,0,0,41.0,outdoor,28,0,41
2026-03-17 08:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,8,Tuesday,nắng nhẹ,0,0,41.0,outdoor,28,0,36
2026-03-17 09:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,9,Tuesday,nắng nhẹ,0,0,36.0,outdoor,28,0,38
2026-03-17 10:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,10,Tuesday,nắng nhẹ,0,0,38.0,outdoor,28,0,37
2026-03-17 11:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,11,Tuesday,nắng nhẹ,0,0,37.0,outdoor,28,0,39
2026-03-17 12:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,12,Tuesday,nắng nhẹ,0,0,39.0,outdoor,28,0,38
2026-03-17 13:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,13,Tuesday,nắng nhẹ,0,0,38.0,outdoor,28,0,36
2026-03-17 14:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,14,Tuesday,nắng nhẹ,0,0,36.0,outdoor,28,0,43
2026-03-17 15:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,15,Tuesday,nắng nhẹ,0,0,43.0,outdoor,28,0,47
2026-03-17 16:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,16,Tuesday,nắng nhẹ,0,0,47.0,outdoor,28,0,38
2026-03-17 17:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,17,Tuesday,nắng nhẹ,0,0,38.0,outdoor,28,0,59
2026-03-17 18:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,18,Tuesday,nắng nhẹ,0,0,59.0,outdoor,28,0,55
2026-03-17 19:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,19,Tuesday,nắng nhẹ,0,0,55.0,outdoor,28,0,61
2026-03-17 20:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,20,Tuesday,nắng nhẹ,0,0,61.0,outdoor,28,0,57
2026-03-17 21:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,21,Tuesday,nắng nhẹ,0,0,57.0,outdoor,28,0,38
2026-03-18 06:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,6,Wednesday,nắng đẹp,0,0,38.0,outdoor,30,0,39
2026-03-18 07:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,7,Wednesday,nắng đẹp,0,0,39.0,outdoor,30,0,40
2026-03-18 08:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,8,Wednesday,nắng đẹp,0,0,40.0,outdoor,30,0,37
2026-03-18 09:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,9,Wednesday,nắng đẹp,0,0,37.0,outdoor,30,0,47
2026-03-18 10:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,10,Wednesday,nắng đẹp,0,0,47.0,outdoor,30,0,39
2026-03-18 11:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,11,Wednesday,nắng đẹp,0,0,39.0,outdoor,30,0,40
2026-03-18 12:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,12,Wednesday,nắng đẹp,0,0,40.0,outdoor,30,0,45
2026-03-18 13:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,13,Wednesday,nắng đẹp,0,0,45.0,outdoor,30,0,40
2026-03-18 14:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,14,Wednesday,nắng đẹp,0,0,40.0,outdoor,30,0,47
2026-03-18 15:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,15,Wednesday,nắng đẹp,0,0,47.0,outdoor,30,0,42
2026-03-18 16:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,16,Wednesday,nắng đẹp,0,0,42.0,outdoor,30,0,41
2026-03-18 17:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,17,Wednesday,nắng đẹp,0,0,41.0,outdoor,30,0,64
2026-03-18 18:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,18,Wednesday,nắng đẹp,0,0,64.0,outdoor,30,0,57
2026-03-18 19:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,19,Wednesday,nắng đẹp,0,0,57.0,outdoor,30,0,61
2026-03-18 20:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,20,Wednesday,nắng đẹp,0,0,61.0,outdoor,30,0,59
2026-03-18 21:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,21,Wednesday,nắng đẹp,0,0,59.0,outdoor,30,0,43
2026-03-19 06:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,6,Thursday,nhiều mây,0,0,43.0,outdoor,29,0,35
2026-03-19 07:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,7,Thursday,nhiều mây,0,0,35.0,outdoor,29,0,39
2026-03-19 08:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,8,Thursday,nhiều mây,0,0,39.0,outdoor,29,0,39
2026-03-19 09:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,9,Thursday,nhiều mây,0,0,39.0,outdoor,29,0,43
2026-03-19 10:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,10,Thursday,nhiều mây,0,0,43.0,outdoor,29,0,46
2026-03-19 11:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,11,Thursday,nhiều mây,0,0,46.0,outdoor,29,0,44
2026-03-19 12:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,12,Thursday,nhiều mây,0,0,44.0,outdoor,29,0,36
2026-03-19 13:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,13,Thursday,nhiều mây,0,0,36.0,outdoor,29,0,41
2026-03-19 14:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,14,Thursday,nhiều mây,0,0,41.0,outdoor,29,0,38
2026-03-19 15:00:00,DN018,Hải đăng Tiên Sa,Đà Nẵng,check-in,57,1000,15,Thursday,nhiều mây,0,0,38.0,outdoor,29,0,41
